VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/06/2019 14:53:04.712,    1.42212e+00,    1.65154e-03,    1.89444e+04,    2.70391e+02,    4.22383e+02,    5.10726e-01,    1.44958e+00,    2.08295e-03,    4.30539e+02,    4.01926e-01,    1.40344e+02,    4.38627e-02,    4.05000e+01,    1.78900e-04,    4.10863e+01,    1.27564e-04,    5.33578e+00,    1.25174e-02,    4.88666e+00,    5.63724e-04,              3,       Disabled
  08/06/2019 14:53:06.777,    1.42271e+00,    4.04780e-03,    1.87904e+04,    7.54838e+01,    4.19763e+02,    6.32804e-01,    1.44996e+00,    4.01377e-03,    4.27802e+02,    6.12012e-01,    1.40329e+02,    6.22052e-02,    4.04997e+01,    3.96851e-04,    4.10855e+01,    2.68672e-03,    5.33820e+00,    8.99888e-04,    4.90556e+00,    7.50664e-03,              3,       Disabled
  08/06/2019 14:53:09.556,    1.41615e+00,    1.17034e-03,    1.87337e+04,    3.65726e+01,    4.18791e+02,    1.54493e+00,    1.44318e+00,    1.13890e-03,    4.26787e+02,    1.59033e+00,    1.40314e+02,    5.68360e-02,    4.04989e+01,    3.42573e-04,    4.10841e+01,    1.22423e-03,    5.34408e+00,    2.30529e-03,    4.89336e+00,    6.07685e-03,              3,       Disabled
  08/06/2019 14:53:11.357,    1.42251e+00,    3.81908e-03,    1.86891e+04,    3.37756e+01,    4.18447e+02,    1.34429e+00,    1.44960e+00,    3.84193e-03,    4.26416e+02,    1.35522e+00,    1.40343e+02,    7.54312e-03,    4.04983e+01,    2.91053e-04,    4.10812e+01,    1.54819e-03,    5.33557e+00,    1.58639e-03,    4.88977e+00,    6.61712e-03,              3,       Disabled
  08/06/2019 14:53:13.154,    1.42306e+00,    2.81134e-03,    1.87399e+04,    4.15171e+01,    4.17190e+02,    2.33067e+00,    1.45024e+00,    2.80367e-03,    4.25157e+02,    2.39317e+00,    1.40315e+02,    8.68662e-02,    4.04977e+01,    3.15680e-04,    4.10796e+01,    2.78366e-03,    5.33353e+00,    4.64497e-03,    4.89419e+00,    8.34615e-03,              3,       Disabled
  08/06/2019 14:53:14.959,    1.42053e+00,    2.43136e-03,    1.86197e+04,    1.49382e+01,    4.16297e+02,    6.01558e-01,    1.44748e+00,    2.49952e-03,    4.24196e+02,    6.06515e-01,    1.40300e+02,    1.57828e-02,    4.04972e+01,    1.70060e-04,    4.10796e+01,    3.06436e-03,    5.34121e+00,    5.96164e-03,    4.89784e+00,    5.13412e-03,              3,       Disabled
  08/06/2019 14:53:16.982,    1.41966e+00,    6.22936e-04,    1.84755e+04,    1.99309e+02,    4.17669e+02,    2.80042e+00,    1.44638e+00,    9.28364e-04,    4.25531e+02,    2.93954e+00,    1.40329e+02,    6.29837e-02,    4.04964e+01,    2.60797e-04,    4.10765e+01,    9.85955e-04,    5.33699e+00,    3.39798e-03,    4.89250e+00,    2.61857e-03,              3,       Disabled
  08/06/2019 14:53:19.050,    1.41816e+00,    3.88775e-03,    1.84673e+04,    2.62364e+01,    4.16704e+02,    3.96758e-02,    1.44484e+00,    3.99952e-03,    4.24544e+02,    5.17703e-02,    1.40338e+02,    2.33413e-02,    4.04959e+01,    1.57921e-04,    4.10761e+01,    1.77888e-03,    5.33766e+00,    6.65135e-03,    4.89278e+00,    1.01576e-02,              3,       Disabled
  08/06/2019 14:53:21.135,    1.41654e+00,    2.83262e-03,    1.86591e+04,    1.14103e+02,    4.16737e+02,    1.35846e+00,    1.44347e+00,    2.71864e-03,    4.24660e+02,    1.43367e+00,    1.40307e+02,    7.81397e-02,    4.04956e+01,    1.52927e-04,    4.10750e+01,    1.64176e-03,    5.34988e+00,    6.75655e-03,    4.90533e+00,    2.56995e-03,              3,       Disabled
  08/06/2019 14:53:23.954,    1.41735e+00,    2.59749e-03,    1.85325e+04,    2.72473e+01,    4.15738e+02,    9.33136e-01,    1.44411e+00,    2.60644e-03,    4.23589e+02,    9.38996e-01,    1.40358e+02,    2.96688e-02,    4.04944e+01,    5.95772e-04,    4.10718e+01,    2.57377e-03,    5.33883e+00,    1.46656e-03,    4.90357e+00,    9.51046e-04,              3,       Disabled
  08/06/2019 14:53:25.754,    1.42464e+00,    7.45759e-03,    1.88907e+04,    1.50320e+02,    4.16515e+02,    2.17907e+00,    1.45207e+00,    7.82366e-03,    4.24535e+02,    2.28607e+00,    1.40324e+02,    6.96980e-02,    4.04935e+01,    5.04458e-04,    4.10710e+01,    1.87188e-03,    5.33778e+00,    1.05924e-02,    4.90098e+00,    2.78140e-03,              3,       Disabled
  08/06/2019 14:53:27.554,    1.41998e+00,    6.65274e-03,    1.87402e+04,    4.75609e+02,    4.17766e+02,    2.67269e-01,    1.44710e+00,    6.07840e-03,    4.25745e+02,    6.60182e-02,    1.40300e+02,    4.46891e-02,    4.04930e+01,    1.86590e-06,    4.10693e+01,    1.11071e-03,    5.33839e+00,    1.00285e-02,    4.89914e+00,    9.30374e-03,              3,       Disabled
  08/06/2019 14:53:29.360,    1.41983e+00,    9.78053e-04,    1.88692e+04,    3.87063e+02,    4.18197e+02,    1.20495e+00,    1.44713e+00,    1.56777e-03,    4.26239e+02,    1.05997e+00,    1.40340e+02,    4.85013e-02,    4.04926e+01,    1.25620e-04,    4.10672e+01,    1.32847e-03,    5.33455e+00,    5.71295e-03,    4.89250e+00,    4.91967e-03,              3,       Disabled
  08/06/2019 14:53:31.383,    1.42318e+00,    2.44142e-03,    1.89344e+04,    9.51660e+01,    4.16581e+02,    6.83648e-01,    1.45065e+00,    2.62926e-03,    4.24621e+02,    7.38032e-01,    1.40328e+02,    4.70033e-02,    4.04919e+01,    4.71724e-04,    4.10651e+01,    3.17169e-03,    5.33721e+00,    6.72974e-03,    4.90087e+00,    8.84787e-03,              3,       Disabled
  08/06/2019 14:53:33.458,    1.41447e+00,    3.07869e-03,    1.87369e+04,    7.75321e+01,    4.16612e+02,    1.88280e+00,    1.44148e+00,    3.25138e-03,    4.24567e+02,    1.95230e+00,    1.40310e+02,    3.85782e-02,    4.04913e+01,    8.22804e-05,    4.10625e+01,    5.39480e-04,    5.34916e+00,    6.40198e-03,    4.90174e+00,    6.91106e-03,              3,       Disabled
  08/06/2019 14:53:35.513,    1.41938e+00,    1.88217e-03,    1.86920e+04,    1.04468e+02,    4.15903e+02,    8.77761e-02,    1.44642e+00,    1.76404e-03,    4.23825e+02,    4.43283e-02,    1.40315e+02,    7.94330e-02,    4.04908e+01,    1.81255e-04,    4.10603e+01,    1.52965e-03,    5.33841e+00,    1.02487e-02,    4.89960e+00,    7.22639e-03,              3,       Disabled
  08/06/2019 14:53:38.354,    1.41568e+00,    3.97951e-03,    1.85199e+04,    1.51931e+02,    4.14282e+02,    1.10396e+00,    1.44239e+00,    3.83132e-03,    4.22099e+02,    1.05945e+00,    1.40364e+02,    9.71413e-03,    4.04899e+01,    8.69069e-04,    4.10630e+01,    3.99271e-04,    5.34802e+00,    4.26320e-04,    4.89835e+00,    3.92337e-03,              3,       Disabled
  08/06/2019 14:53:40.154,    1.41863e+00,    1.94035e-03,    1.86976e+04,    3.26485e+02,    4.13720e+02,    1.40810e+00,    1.44566e+00,    2.45829e-03,    4.21602e+02,    1.29466e+00,    1.40299e+02,    2.98405e-02,    4.04884e+01,    2.08847e-04,    4.10585e+01,    6.69292e-04,    5.33815e+00,    3.25969e-03,    4.90473e+00,    2.80653e-03,              3,       Disabled
  08/06/2019 14:53:41.954,    1.41558e+00,    4.95383e-03,    1.86594e+04,    6.87543e+01,    4.15062e+02,    7.39039e-02,    1.44250e+00,    5.14909e-03,    4.22955e+02,    4.56763e-02,    1.40332e+02,    5.91940e-02,    4.04875e+01,    6.00680e-05,    4.10547e+01,    1.20540e-04,    5.34776e+00,    1.14909e-02,    4.89869e+00,    2.81058e-03,              3,       Disabled
  08/06/2019 14:53:43.761,    1.42058e+00,    2.33143e-05,    1.85077e+04,    1.37683e+01,    4.11342e+02,    2.26007e-01,    1.44737e+00,    3.45044e-06,    4.19099e+02,    2.24389e-01,    1.40338e+02,    4.37583e-02,    4.04870e+01,    3.97382e-04,    4.10551e+01,    1.72381e-03,    5.33440e+00,    4.22240e-03,    4.90750e+00,    1.37730e-03,              3,       Disabled
  08/06/2019 14:53:45.668,    1.41671e+00,    1.57646e-03,    1.86176e+04,    2.51667e+02,    4.15178e+02,    2.23314e+00,    1.44359e+00,    1.97656e-03,    4.23055e+02,    2.38399e+00,    1.40306e+02,    5.06194e-02,    4.04864e+01,    3.88465e-04,    4.10551e+01,    2.29251e-03,    5.33709e+00,    1.34387e-04,    4.89877e+00,    2.75827e-03,              3,       Disabled
  08/06/2019 14:53:47.714,    1.42065e+00,    9.12297e-05,    1.85478e+04,    1.33007e+02,    4.14089e+02,    2.03604e+00,    1.44750e+00,    1.03212e-04,    4.21914e+02,    2.01734e+00,    1.40301e+02,    5.93889e-02,    4.04854e+01,    2.46359e-04,    4.10517e+01,    9.14587e-04,    5.33796e+00,    6.11468e-04,    4.90914e+00,    1.97896e-03,              3,       Disabled
  08/06/2019 14:53:49.767,    1.42089e+00,    1.16470e-03,    1.87333e+04,    8.47243e+01,    4.14567e+02,    8.37197e-01,    1.44802e+00,    1.31196e-03,    4.22481e+02,    8.16702e-01,    1.40343e+02,    3.44716e-02,    4.04846e+01,    1.72488e-04,    4.10495e+01,    3.17506e-04,    5.33214e+00,    3.37733e-03,    4.90287e+00,    1.39222e-02,              3,       Disabled
  08/06/2019 14:53:51.819,    1.41920e+00,    3.26422e-03,    1.84470e+04,    9.05769e+00,    4.14172e+02,    2.09981e-02,    1.44587e+00,    3.33891e-03,    4.21956e+02,    2.52865e-02,    1.40328e+02,    6.32523e-02,    4.04841e+01,    3.48699e-04,    4.10501e+01,    2.26834e-03,    5.33242e+00,    3.16663e-04,    4.90106e+00,    6.42597e-03,              3,       Disabled
  08/06/2019 14:53:54.554,    1.42345e+00,    3.38915e-03,    1.85841e+04,    1.13737e+02,    4.12949e+02,    2.63167e+00,    1.45041e+00,    3.28524e-03,    4.20769e+02,    2.63274e+00,    1.40327e+02,    5.19289e-02,    4.04830e+01,    7.21659e-04,    4.10497e+01,    3.22732e-03,    5.32411e+00,    4.28225e-03,    4.90828e+00,    1.25350e-03,              3,       Disabled
  08/06/2019 14:53:56.355,    1.41885e+00,    3.72147e-03,    1.86034e+04,    1.15182e+02,    4.14369e+02,    2.66519e-01,    1.44574e+00,    3.96170e-03,    4.22224e+02,    3.21125e-01,    1.40349e+02,    2.29112e-02,    4.04821e+01,    1.48970e-04,    4.10478e+01,    2.27340e-03,    5.33840e+00,    5.65177e-03,    4.90171e+00,    6.81953e-03,              3,       Disabled
  08/06/2019 14:53:58.156,    1.42033e+00,    4.81830e-03,    1.85739e+04,    6.98062e+00,    4.14429e+02,    3.83690e-01,    1.44721e+00,    4.91978e-03,    4.22272e+02,    3.87948e-01,    1.40306e+02,    5.46769e-02,    4.04814e+01,    5.41732e-04,    4.10449e+01,    1.19247e-03,    5.33358e+00,    3.20605e-04,    4.89775e+00,    1.84986e-03,              3,       Disabled
  08/06/2019 14:53:59.961,    1.41505e+00,    2.86454e-03,    1.85748e+04,    3.18252e+01,    4.13638e+02,    1.43823e+00,    1.44183e+00,    2.87200e-03,    4.21467e+02,    1.47911e+00,    1.40300e+02,    5.76322e-02,    4.04805e+01,    1.04109e-04,    4.10424e+01,    3.09667e-03,    5.34655e+00,    3.52903e-03,    4.90686e+00,    7.59563e-03,              3,       Disabled
  08/06/2019 14:54:01.963,    1.41863e+00,    1.07626e-03,    1.85996e+04,    1.04688e+02,    4.15507e+02,    5.31720e-01,    1.44552e+00,    9.42459e-04,    4.23382e+02,    4.96634e-01,    1.40347e+02,    4.00786e-02,    4.04796e+01,    3.84763e-04,    4.10391e+01,    1.28267e-03,    5.34400e+00,    6.48701e-03,    4.89491e+00,    1.64387e-03,              3,       Disabled
  08/06/2019 14:54:04.015,    1.41863e+00,    1.51872e-03,    1.87089e+04,    1.51448e+01,    4.13025e+02,    2.01542e+00,    1.44567e+00,    1.52536e-03,    4.20900e+02,    2.06034e+00,    1.40324e+02,    7.05897e-02,    4.04790e+01,    2.01118e-04,    4.10379e+01,    1.29897e-03,    5.33628e+00,    5.09754e-04,    4.90548e+00,    2.67939e-03,              3,       Disabled
  08/06/2019 14:54:06.067,    1.41619e+00,    3.22670e-03,    1.87189e+04,    2.49287e+01,    4.15363e+02,    1.78638e+00,    1.44320e+00,    3.32492e-03,    4.23286e+02,    1.83121e+00,    1.40301e+02,    1.45682e-02,    4.04781e+01,    1.65867e-04,    4.10367e+01,    8.34789e-04,    5.34074e+00,    1.44503e-02,    4.89793e+00,    4.84214e-03,              3,       Disabled
  08/06/2019 14:54:08.954,    1.41872e+00,    8.83399e-04,    1.86162e+04,    5.95480e+01,    4.14931e+02,    2.45600e-01,    1.44563e+00,    8.12439e-04,    4.22802e+02,    2.24604e-01,    1.40346e+02,    7.27880e-03,    4.04772e+01,    7.84831e-04,    4.10341e+01,    1.11043e-03,    5.33812e+00,    4.76949e-03,    4.90885e+00,    7.11980e-03,              3,       Disabled
  08/06/2019 14:54:10.754,    1.41590e+00,    2.10758e-03,    1.87663e+04,    3.48514e+01,    4.13117e+02,    1.56967e+00,    1.44298e+00,    2.19914e-03,    4.21018e+02,    1.61465e+00,    1.40315e+02,    7.82757e-02,    4.04758e+01,    5.41789e-04,    4.10287e+01,    2.29700e-03,    5.33922e+00,    5.22345e-04,    4.90618e+00,    6.56608e-03,              3,       Disabled
  08/06/2019 14:54:12.554,    1.41853e+00,    2.77927e-03,    1.87596e+04,    8.22812e+01,    4.15709e+02,    1.74452e+00,    1.44565e+00,    2.95363e-03,    4.23657e+02,    1.81339e+00,    1.40294e+02,    4.15951e-02,    4.04750e+01,    5.80320e-05,    4.10266e+01,    1.95618e-03,    5.33582e+00,    5.27528e-03,    4.89912e+00,    2.55687e-04,              3,       Disabled
  08/06/2019 14:54:14.357,    1.41561e+00,    6.96712e-03,    1.87241e+04,    6.55976e+01,    4.12949e+02,    3.03348e-01,    1.44262e+00,    7.19650e-03,    4.20828e+02,    2.81004e-01,    1.40338e+02,    4.82472e-02,    4.04743e+01,    4.49373e-04,    4.10262e+01,    1.24923e-03,    5.33623e+00,    7.99558e-03,    4.90063e+00,    5.67943e-03,              3,       Disabled
  08/06/2019 14:54:16.217,    1.41549e+00,    3.52333e-04,    1.89505e+04,    1.44640e+02,    4.12812e+02,    3.74642e-01,    1.44283e+00,    1.46417e-04,    4.20786e+02,    3.19840e-01,    1.40332e+02,    4.46556e-02,    4.04737e+01,    5.67283e-04,    4.10316e+01,    2.10313e-03,    5.33475e+00,    2.65193e-03,    4.90229e+00,    8.97901e-03,              3,       Disabled
  08/06/2019 14:54:18.269,    1.41845e+00,    6.04195e-03,    1.89615e+04,    6.51090e+01,    4.13627e+02,    1.00215e+00,    1.44587e+00,    6.06277e-03,    4.21622e+02,    1.04950e+00,    1.40304e+02,    5.14610e-02,    4.04728e+01,    1.96357e-04,    4.10318e+01,    1.15482e-03,    5.34194e+00,    1.26238e-02,    4.90320e+00,    5.48578e-03,              3,       Disabled
  08/06/2019 14:54:20.325,    1.41927e+00,    3.30489e-03,    1.89923e+04,    1.14937e+02,    4.14149e+02,    1.55867e+00,    1.44675e+00,    3.53837e-03,    4.22167e+02,    1.53939e+00,    1.40304e+02,    5.52706e-02,    4.04720e+01,    2.08282e-04,    4.10333e+01,    1.11408e-03,    5.33293e+00,    5.81253e-04,    4.90427e+00,    8.23085e-03,              3,       Disabled
  08/06/2019 14:54:22.410,    1.41468e+00,    2.54654e-03,    1.89247e+04,    1.48822e+02,    4.13289e+02,    7.00288e-01,    1.44197e+00,    2.81440e-03,    4.21262e+02,    7.77698e-01,    1.40361e+02,    1.13934e-02,    4.04708e+01,    5.03087e-04,    4.10326e+01,    6.56367e-04,    5.35077e+00,    4.18459e-03,    4.90769e+00,    3.73562e-04,              3,       Disabled
  08/06/2019 14:54:25.154,    1.42078e+00,    2.43797e-03,    1.91732e+04,    2.65687e+01,    4.14587e+02,    2.84391e-01,    1.44856e+00,    2.44638e-03,    4.22691e+02,    2.78500e-01,    1.40298e+02,    3.34427e-02,    4.04695e+01,    3.94059e-04,    4.10350e+01,    3.03176e-04,    5.32920e+00,    2.06832e-03,    4.89505e+00,    9.58985e-05,              3,       Disabled
  08/06/2019 14:54:26.957,    1.41574e+00,    5.05537e-04,    1.90956e+04,    1.28627e+02,    4.13399e+02,    1.18238e+00,    1.44330e+00,    7.04640e-04,    4.21447e+02,    1.26066e+00,    1.40335e+02,    5.30001e-02,    4.04685e+01,    6.58911e-05,    4.10326e+01,    3.67521e-04,    5.33307e+00,    7.34774e-03,    4.90228e+00,    1.14796e-03,              3,       Disabled
  08/06/2019 14:54:28.755,    1.41638e+00,    1.58390e-03,    1.92082e+04,    1.94239e+02,    4.14065e+02,    1.15182e+00,    1.44412e+00,    1.90092e-03,    4.22175e+02,    1.09077e+00,    1.40335e+02,    4.57079e-02,    4.04678e+01,    4.00461e-04,    4.10335e+01,    1.92471e-03,    5.34228e+00,    6.19089e-03,    4.90003e+00,    4.73192e-04,              3,       Disabled
  08/06/2019 14:54:30.558,    1.41264e+00,    1.16900e-03,    1.92451e+04,    2.14005e+02,    4.15567e+02,    1.75526e+00,    1.44036e+00,    1.50623e-03,    4.23721e+02,    1.69725e+00,    1.40310e+02,    4.84448e-03,    4.04673e+01,    1.69658e-04,    4.10319e+01,    1.36162e-03,    5.34498e+00,    6.53957e-03,    4.89560e+00,    8.02152e-04,              3,       Disabled
