VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/02/2019 17:02:00.174,    1.45162e+00,    2.28996e-03,    3.02636e+04,    6.25111e+01,    4.33448e+02,    5.77561e-01,    1.49692e+00,    2.45792e-03,    4.46975e+02,    6.24398e-01,    1.40314e+02,    3.73493e-02,    3.03435e+01,    4.81627e-04,    3.12851e+01,    1.45072e-02,    5.47202e+00,    4.72927e-03,    5.09174e+00,    5.54657e-03,              3,       Disabled
  08/02/2019 17:02:01.974,    1.45087e+00,    4.98532e-03,    3.04018e+04,    1.70099e+02,    4.32163e+02,    1.59935e-01,    1.49636e+00,    5.40415e-03,    4.45714e+02,    2.43143e-01,    1.40371e+02,    3.24967e-02,    3.03440e+01,    1.25449e-04,    3.13002e+01,    3.71763e-03,    5.45995e+00,    3.60303e-04,    5.08542e+00,    1.76157e-03,              3,       Disabled
  08/02/2019 17:02:03.777,    1.45208e+00,    1.66665e-03,    3.03226e+04,    4.72896e+00,    4.33663e+02,    1.01020e+00,    1.49748e+00,    1.72607e-03,    4.47225e+02,    1.03961e+00,    1.40358e+02,    7.24540e-02,    3.03439e+01,    5.43850e-05,    3.13151e+01,    2.96630e-03,    5.46652e+00,    4.68072e-03,    5.08175e+00,    1.92716e-03,              3,       Disabled
  08/02/2019 17:02:05.574,    1.44806e+00,    2.10761e-03,    3.02054e+04,    1.28015e+01,    4.32915e+02,    1.27966e+00,    1.49317e+00,    2.15355e-03,    4.46399e+02,    1.31362e+00,    1.40336e+02,    3.44323e-02,    3.03443e+01,    4.09049e-04,    3.13291e+01,    5.77412e-03,    5.46986e+00,    6.56870e-03,    5.08692e+00,    5.47440e-04,              3,       Disabled
  08/02/2019 17:02:07.433,    1.44612e+00,    3.61214e-03,    2.96960e+04,    1.46722e+02,    4.32112e+02,    8.68502e-01,    1.49038e+00,    3.49732e-03,    4.45337e+02,    9.62422e-01,    1.40379e+02,    4.67239e-02,    3.03444e+01,    1.64689e-05,    3.13413e+01,    2.96573e-03,    5.47633e+00,    1.19773e-02,    5.09110e+00,    1.92998e-04,              3,       Disabled
  08/02/2019 17:02:09.480,    1.44551e+00,    8.62116e-04,    2.97326e+04,    1.97115e+02,    4.31738e+02,    1.41263e+00,    1.48980e+00,    5.85874e-04,    4.44968e+02,    1.36552e+00,    1.40386e+02,    5.17804e-02,    3.03446e+01,    9.80341e-05,    3.13541e+01,    3.56506e-03,    5.47345e+00,    2.09427e-02,    5.08543e+00,    2.18712e-03,              3,       Disabled
  08/02/2019 17:02:11.525,    1.45122e+00,    5.06544e-03,    2.98356e+04,    1.15766e+02,    4.29958e+02,    2.34957e+00,    1.49585e+00,    5.39971e-03,    4.43180e+02,    2.36894e+00,    1.40342e+02,    1.78128e-02,    3.03449e+01,    1.91391e-04,    3.13656e+01,    5.79997e-03,    5.45936e+00,    5.94629e-03,    5.08618e+00,    4.02288e-03,              3,       Disabled
  08/02/2019 17:02:13.578,    1.43923e+00,    3.00703e-03,    2.93823e+04,    1.98853e+01,    4.30043e+02,    8.31432e-01,    1.48280e+00,    3.06768e-03,    4.43061e+02,    8.65678e-01,    1.40372e+02,    5.22040e-02,    3.03451e+01,    1.77383e-04,    3.13769e+01,    4.88594e-03,    5.47443e+00,    4.68879e-03,    5.09230e+00,    1.22589e-02,              3,       Disabled
  08/02/2019 17:02:16.374,    1.44664e+00,    2.41160e-03,    2.92302e+04,    1.80461e+02,    4.29914e+02,    1.04772e+00,    1.49020e+00,    2.76123e-03,    4.42859e+02,    9.96946e-01,    1.40354e+02,    3.95178e-02,    3.03465e+01,    3.48007e-06,    3.14007e+01,    3.06773e-03,    5.46997e+00,    2.07765e-03,    5.08378e+00,    7.26527e-03,              3,       Disabled
  08/02/2019 17:02:18.174,    1.44044e+00,    1.45804e-03,    2.90264e+04,    6.25328e+02,    4.31845e+02,    2.71994e+00,    1.48351e+00,    2.45703e-03,    4.44754e+02,    2.51482e+00,    1.40396e+02,    1.58196e-02,    3.03465e+01,    4.85412e-05,    3.14105e+01,    4.15821e-03,    5.47560e+00,    8.08904e-03,    5.08456e+00,    8.31250e-03,              3,       Disabled
  08/02/2019 17:02:19.974,    1.44488e+00,    9.99271e-04,    2.90373e+04,    1.25485e+02,    4.31188e+02,    8.72430e-01,    1.48809e+00,    1.22147e-03,    4.44083e+02,    8.41128e-01,    1.40343e+02,    8.64389e-02,    3.03467e+01,    5.31917e-05,    3.14246e+01,    3.14050e-03,    5.46923e+00,    2.83051e-03,    5.08781e+00,    6.29587e-03,              3,       Disabled
  08/02/2019 17:02:21.778,    1.44990e+00,    2.25149e-03,    2.86226e+04,    2.33572e+02,    4.31122e+02,    2.78488e-01,    1.49262e+00,    1.95892e-03,    4.43826e+02,    3.93413e-01,    1.40356e+02,    4.72316e-02,    3.03470e+01,    2.71962e-04,    3.14377e+01,    6.68505e-03,    5.46536e+00,    1.59940e-03,    5.09104e+00,    8.88662e-04,              3,       Disabled
  08/02/2019 17:02:23.764,    1.45016e+00,    3.16586e-03,    2.85241e+04,    1.61879e+02,    4.28912e+02,    7.90243e-01,    1.49274e+00,    3.50756e-03,    4.41505e+02,    7.39877e-01,    1.40408e+02,    7.07163e-03,    3.03473e+01,    1.22977e-04,    3.14474e+01,    2.53106e-03,    5.45660e+00,    7.10451e-03,    5.08896e+00,    2.56307e-03,              3,       Disabled
  08/02/2019 17:02:25.819,    1.45064e+00,    2.71619e-03,    2.80562e+04,    3.14143e+01,    4.30612e+02,    1.90473e+00,    1.49251e+00,    2.74635e-03,    4.43042e+02,    1.94539e+00,    1.40354e+02,    3.24565e-02,    3.03474e+01,    3.46702e-04,    3.14588e+01,    5.85869e-03,    5.46572e+00,    4.14807e-04,    5.08450e+00,    4.75862e-03,              3,       Disabled
  08/02/2019 17:02:27.857,    1.44953e+00,    3.85417e-04,    2.77247e+04,    2.54823e+02,    4.32169e+02,    8.05940e-01,    1.49086e+00,    7.87147e-04,    4.44493e+02,    9.45419e-01,    1.40424e+02,    1.44203e-02,    3.03477e+01,    1.81904e-04,    3.14687e+01,    3.75528e-03,    5.46309e+00,    4.96050e-03,    5.09049e+00,    3.31318e-03,              3,       Disabled
  08/02/2019 17:02:30.774,    1.45010e+00,    3.60701e-03,    2.76855e+04,    1.19448e+02,    4.34300e+02,    6.94632e-01,    1.49139e+00,    3.89293e-03,    4.46666e+02,    6.59539e-01,    1.40311e+02,    7.75029e-03,    3.03480e+01,    1.54844e-04,    3.14868e+01,    1.13319e-02,    5.47058e+00,    9.39784e-03,    5.08315e+00,    3.84155e-04,              3,       Disabled
  08/02/2019 17:02:32.574,    1.45072e+00,    6.08228e-04,    2.74957e+04,    3.25499e+01,    4.34527e+02,    3.78061e-01,    1.49174e+00,    6.75353e-04,    4.46812e+02,    3.73795e-01,    1.40400e+02,    3.27951e-02,    3.03482e+01,    2.54306e-04,    3.14989e+01,    1.82636e-03,    5.47087e+00,    1.07971e-02,    5.07850e+00,    2.76116e-03,              3,       Disabled
  08/02/2019 17:02:34.374,    1.45022e+00,    1.53361e-04,    2.71449e+04,    6.45896e+01,    4.32908e+02,    1.40294e+00,    1.49069e+00,    2.56610e-04,    4.44987e+02,    1.41254e+00,    1.40334e+02,    3.74648e-02,    3.03486e+01,    1.33726e-04,    3.15097e+01,    5.72579e-03,    5.46896e+00,    5.17122e-03,    5.08460e+00,    1.49075e-03,              3,       Disabled
  08/02/2019 17:02:36.174,    1.45689e+00,    4.39155e-03,    2.71965e+04,    9.82402e+01,    4.35170e+02,    1.18193e-01,    1.49762e+00,    4.66556e-03,    4.47336e+02,    7.63226e-02,    1.40374e+02,    7.22199e-02,    3.03490e+01,    5.44275e-05,    3.15207e+01,    2.89970e-03,    5.46282e+00,    4.92104e-03,    5.08446e+00,    5.38585e-03,              3,       Disabled
  08/02/2019 17:02:38.025,    1.45749e+00,    3.38888e-03,    2.68357e+04,    1.78562e+02,    4.34643e+02,    2.53959e+00,    1.49768e+00,    3.20753e-03,    4.46628e+02,    2.52767e+00,    1.40366e+02,    3.51508e-02,    3.03493e+01,    7.72015e-05,    3.15334e+01,    1.08486e-03,    5.46323e+00,    2.03931e-03,    5.09205e+00,    4.18490e-03,              3,       Disabled
  08/02/2019 17:02:40.071,    1.45423e+00,    2.22416e-03,    2.64446e+04,    2.20585e+02,    4.34803e+02,    1.89919e+00,    1.49373e+00,    2.62301e-03,    4.46613e+02,    1.84959e+00,    1.40349e+02,    3.65792e-02,    3.03495e+01,    2.01422e-04,    3.15431e+01,    4.44200e-03,    5.47028e+00,    6.87934e-03,    5.08685e+00,    4.14614e-04,              3,       Disabled
  08/02/2019 17:02:42.117,    1.45600e+00,    3.05460e-03,    2.62709e+04,    2.11388e+01,    4.34984e+02,    2.51895e+00,    1.49529e+00,    3.10455e-03,    4.46720e+02,    2.59661e+00,    1.40377e+02,    5.62699e-02,    3.03497e+01,    5.41591e-05,    3.15530e+01,    3.65160e-03,    5.47092e+00,    4.70288e-03,    5.08514e+00,    1.45988e-03,              3,       Disabled
  08/02/2019 17:02:44.163,    1.45521e+00,    1.53786e-03,    2.62322e+04,    2.38211e+02,    4.36551e+02,    1.49097e-01,    1.49441e+00,    1.21372e-03,    4.48311e+02,    2.62783e-01,    1.40360e+02,    3.67227e-02,    3.03500e+01,    9.96178e-06,    3.15627e+01,    6.50185e-04,    5.46617e+00,    8.52007e-04,    5.07919e+00,    8.81110e-03,              3,       Disabled
  08/02/2019 17:02:46.974,    1.45874e+00,    1.50686e-03,    2.63104e+04,    7.27032e+01,    4.35717e+02,    1.46749e-01,    1.49815e+00,    1.65944e-03,    4.47491e+02,    1.84128e-01,    1.40356e+02,    7.11990e-02,    3.03505e+01,    7.94561e-05,    3.15820e+01,    1.41529e-03,    5.46664e+00,    5.98268e-03,    5.08421e+00,    9.36846e-03,              3,       Disabled
  08/02/2019 17:02:48.773,    1.45348e+00,    6.66820e-04,    2.60434e+04,    8.61328e+00,    4.34595e+02,    1.13069e+00,    1.49234e+00,    6.71453e-04,    4.46216e+02,    1.15697e+00,    1.40395e+02,    2.50550e-02,    3.03508e+01,    2.80231e-04,    3.15926e+01,    2.73870e-03,    5.46922e+00,    8.21283e-04,    5.09083e+00,    7.02638e-03,              3,       Disabled
  08/02/2019 17:02:50.573,    1.45847e+00,    2.64875e-03,    2.58658e+04,    1.20502e+01,    4.35559e+02,    1.18225e-01,    1.49720e+00,    2.73760e-03,    4.47125e+02,    1.26895e-01,    1.40345e+02,    1.09261e-02,    3.03513e+01,    2.49839e-04,    3.16040e+01,    5.66004e-03,    5.46791e+00,    3.11924e-03,    5.08449e+00,    4.57857e-03,              3,       Disabled
  08/02/2019 17:02:52.379,    1.45393e+00,    3.69838e-03,    2.57014e+04,    1.47419e+02,    4.36767e+02,    4.15022e-01,    1.49228e+00,    4.02173e-03,    4.48289e+02,    4.93799e-01,    1.40416e+02,    2.67926e-02,    3.03511e+01,    2.19530e-04,    3.16143e+01,    5.80081e-03,    5.47220e+00,    4.75649e-03,    5.08575e+00,    3.50972e-03,              3,       Disabled
  08/02/2019 17:02:54.356,    1.45797e+00,    1.79336e-03,    2.56008e+04,    6.86052e+01,    4.36594e+02,    1.69669e-01,    1.49627e+00,    1.94582e-03,    4.48065e+02,    2.05674e-01,    1.40357e+02,    4.82176e-02,    3.03516e+01,    2.47322e-04,    3.16259e+01,    4.05621e-03,    5.46434e+00,    1.02423e-02,    5.08931e+00,    2.78592e-03,              3,       Disabled
  08/02/2019 17:02:56.402,    1.45738e+00,    1.23690e-03,    2.54874e+04,    2.12776e+02,    4.37313e+02,    5.68622e-01,    1.49550e+00,    1.59578e-03,    4.48750e+02,    6.81475e-01,    1.40357e+02,    3.98252e-02,    3.03525e+01,    1.01369e-04,    3.16329e+01,    3.01490e-03,    5.47287e+00,    1.39660e-03,    5.08565e+00,    8.80078e-04,              3,       Disabled
  08/02/2019 17:02:58.442,    1.45416e+00,    5.09168e-04,    2.57284e+04,    6.14009e+01,    4.37766e+02,    2.14532e+00,    1.49256e+00,    4.28549e-04,    4.49326e+02,    2.23029e+00,    1.40407e+02,    3.86163e-02,    3.03530e+01,    2.60962e-04,    3.16438e+01,    3.46054e-03,    5.47527e+00,    5.44252e-04,    5.08825e+00,    1.88063e-03,              3,       Disabled
  08/02/2019 17:03:01.373,    1.45952e+00,    4.68496e-05,    2.55187e+04,    5.66701e+01,    4.37486e+02,    9.18617e-01,    1.49774e+00,    1.35176e-04,    4.48943e+02,    9.68781e-01,    1.40390e+02,    7.43759e-03,    3.03539e+01,    8.63887e-04,    3.16595e+01,    1.11403e-02,    5.47205e+00,    4.36332e-03,    5.08812e+00,    5.99186e-03,              3,       Disabled
  08/02/2019 17:03:03.175,    1.46328e+00,    2.58950e-03,    2.54678e+04,    1.91538e+02,    4.40504e+02,    3.25805e+00,    1.50152e+00,    2.95228e-03,    4.52016e+02,    3.43203e+00,    1.40353e+02,    5.12661e-02,    3.03548e+01,    4.51377e-05,    3.16725e+01,    3.18405e-03,    5.47305e+00,    2.92007e-03,    5.08586e+00,    1.48607e-03,              3,       Disabled
  08/02/2019 17:03:04.973,    1.46784e+00,    3.44235e-03,    2.53986e+04,    5.69823e+01,    4.47432e+02,    7.30339e-01,    1.50610e+00,    3.44401e-03,    4.59093e+02,    7.76214e-01,    1.40341e+02,    8.37636e-02,    3.03550e+01,    4.45799e-04,    3.16810e+01,    4.60581e-03,    5.46727e+00,    2.33166e-03,    5.09162e+00,    3.48449e-03,              3,       Disabled
