VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/07/2019 21:55:49.055,    1.68330e+00,    0.00000e+00,    2.40706e+04,    0.00000e+00,    5.38244e+02,    0.00000e+00,    1.72481e+00,    0.00000e+00,    5.51520e+02,    0.00000e+00,    1.40455e+02,    0.00000e+00,    3.00903e+01,    0.00000e+00,    3.19644e+01,    0.00000e+00,    5.42784e+00,    0.00000e+00,    5.04141e+00,    0.00000e+00,              3,       Disabled
  08/07/2019 21:55:51.101,    1.67901e+00,    7.36766e-03,    2.40131e+04,    9.76939e+01,    5.24860e+02,    5.47845e+00,    1.72032e+00,    7.37673e-03,    5.37774e+02,    5.55941e+00,    1.40345e+02,    5.06833e-02,    3.00927e+01,    1.36000e-03,    3.19699e+01,    3.47290e-03,    5.41300e+00,    7.26084e-03,    5.02770e+00,    4.06084e-03,              3,       Disabled
  08/07/2019 21:55:54.045,    1.67328e+00,    2.95260e-03,    2.42084e+04,    9.54774e+00,    5.07677e+02,    2.70685e+00,    1.71479e+00,    3.00908e-03,    5.20272e+02,    2.76891e+00,    1.40424e+02,    1.46949e-02,    3.00981e+01,    3.79364e-03,    3.19798e+01,    7.66258e-03,    5.40236e+00,    2.25652e-03,    5.02568e+00,    5.24720e-04,              3,       Disabled
  08/07/2019 21:55:55.846,    1.67051e+00,    3.05012e-03,    2.38517e+04,    3.82025e+01,    4.91775e+02,    6.16845e+00,    1.71133e+00,    3.05767e-03,    5.03792e+02,    6.29946e+00,    1.40361e+02,    6.49557e-02,    3.01032e+01,    1.14130e-03,    3.19894e+01,    2.14949e-03,    5.39931e+00,    4.72099e-04,    5.01327e+00,    8.87775e-03,              3,       Disabled
  08/07/2019 21:55:57.645,    1.66373e+00,    1.21974e-03,    2.37227e+04,    3.29753e+02,    4.78104e+02,    6.85103e+00,    1.70416e+00,    6.73769e-04,    4.89723e+02,    7.18291e+00,    1.40348e+02,    4.46136e-02,    3.01064e+01,    1.16865e-03,    3.19967e+01,    3.72915e-03,    5.39982e+00,    2.03895e-02,    5.01036e+00,    1.14867e-02,              3,       Disabled
  08/07/2019 21:55:59.445,    1.66106e+00,    2.76958e-03,    2.32617e+04,    6.36861e+01,    4.68632e+02,    7.41547e-01,    1.70062e+00,    2.94643e-03,    4.79792e+02,    7.27924e-01,    1.40385e+02,    5.87390e-02,    3.01093e+01,    1.12241e-03,    3.20020e+01,    3.14275e-03,    5.41460e+00,    5.30226e-03,    5.02039e+00,    4.32296e-04,              3,       Disabled
  08/07/2019 21:56:01.302,    1.65836e+00,    6.00091e-04,    2.34071e+04,    4.37964e+01,    4.58316e+02,    3.97006e+00,    1.69810e+00,    5.38321e-04,    4.69301e+02,    4.04417e+00,    1.40391e+02,    3.85000e-02,    3.01124e+01,    9.62985e-04,    3.20123e+01,    1.07109e-03,    5.42032e+00,    7.64391e-03,    5.01586e+00,    2.58873e-03,              3,       Disabled
  08/07/2019 21:56:03.352,    1.66042e+00,    5.33431e-03,    2.30476e+04,    6.20935e+01,    4.54241e+02,    3.15381e+00,    1.69959e+00,    5.35213e-03,    4.64957e+02,    3.25777e+00,    1.40356e+02,    6.91677e-02,    3.01153e+01,    1.17203e-03,    3.20160e+01,    1.84126e-03,    5.41378e+00,    4.44261e-03,    5.01941e+00,    3.80779e-03,              3,       Disabled
  08/07/2019 21:56:05.405,    1.66063e+00,    4.05346e-04,    2.31403e+04,    1.84463e+02,    4.48815e+02,    3.41303e+00,    1.69997e+00,    9.39391e-05,    4.59447e+02,    3.40712e+00,    1.40352e+02,    4.14812e-02,    3.01179e+01,    1.02837e-03,    3.20204e+01,    2.69459e-03,    5.41178e+00,    3.48767e-03,    5.01850e+00,    4.28216e-03,              3,       Disabled
  08/07/2019 21:56:07.450,    1.66320e+00,    2.18018e-03,    2.30430e+04,    6.65159e+01,    4.45444e+02,    1.52646e+00,    1.70243e+00,    2.11569e-03,    4.55951e+02,    1.53142e+00,    1.40402e+02,    5.45232e-02,    3.01202e+01,    7.92343e-04,    3.20249e+01,    2.88594e-03,    5.41989e+00,    7.05578e-03,    5.02425e+00,    7.80699e-03,              3,       Disabled
  08/07/2019 21:56:10.245,    1.66666e+00,    7.01567e-04,    2.29244e+04,    2.04798e+02,    4.42752e+02,    1.57259e+00,    1.70577e+00,    3.60493e-04,    4.53141e+02,    1.70447e+00,    1.40370e+02,    4.52158e-02,    3.01250e+01,    9.08960e-04,    3.20378e+01,    2.20569e-04,    5.41252e+00,    1.26151e-03,    5.02257e+00,    4.32384e-03,              3,       Disabled
  08/07/2019 21:56:12.045,    1.66659e+00,    4.42078e-04,    2.27540e+04,    1.80712e+01,    4.40786e+02,    1.52470e+00,    1.70540e+00,    4.20835e-04,    4.51049e+02,    1.56854e+00,    1.40416e+02,    3.04622e-02,    3.01271e+01,    8.94368e-04,    3.20404e+01,    2.01378e-03,    5.42321e+00,    9.84723e-04,    5.01679e+00,    1.21799e-03,              3,       Disabled
  08/07/2019 21:56:13.845,    1.66651e+00,    1.13978e-03,    2.26332e+04,    2.06552e+02,    4.40199e+02,    8.61606e-01,    1.70510e+00,    1.52653e-03,    4.50392e+02,    7.86374e-01,    1.40366e+02,    8.47950e-02,    3.01303e+01,    1.19581e-03,    3.20481e+01,    1.17224e-03,    5.42113e+00,    9.95941e-04,    5.02225e+00,    6.51288e-03,              3,       Disabled
  08/07/2019 21:56:15.649,    1.66931e+00,    2.58412e-03,    2.28082e+04,    1.41282e+02,    4.37624e+02,    2.95069e+00,    1.70827e+00,    2.89141e-03,    4.47839e+02,    3.08431e+00,    1.40354e+02,    4.44149e-03,    3.01327e+01,    8.16084e-04,    3.20542e+01,    4.76625e-03,    5.41677e+00,    5.00262e-03,    5.02576e+00,    2.00957e-03,              3,       Disabled
  08/07/2019 21:56:17.644,    1.66931e+00,    8.93914e-03,    2.27136e+04,    8.54414e+00,    4.37188e+02,    9.18505e-01,    1.70810e+00,    9.16183e-03,    4.47349e+02,    9.43764e-01,    1.40374e+02,    7.53517e-02,    3.01347e+01,    9.91494e-04,    3.20586e+01,    2.86599e-03,    5.42803e+00,    5.56782e-03,    5.02304e+00,    6.61173e-04,              3,       Disabled
  08/07/2019 21:56:19.702,    1.67711e+00,    2.39275e-03,    2.25583e+04,    8.68396e+00,    4.35708e+02,    1.12487e-01,    1.71582e+00,    2.43272e-03,    4.45763e+02,    1.11123e-01,    1.40414e+02,    1.73244e-02,    3.01361e+01,    2.45460e-04,    3.20658e+01,    8.67101e-04,    5.41760e+00,    7.18963e-03,    5.02283e+00,    4.15692e-03,              3,       Disabled
  08/07/2019 21:56:21.754,    1.68003e+00,    1.34889e-03,    2.28530e+04,    4.06459e+02,    4.35006e+02,    1.09537e+00,    1.71932e+00,    2.09561e-03,    4.45180e+02,    1.30617e+00,    1.40375e+02,    1.47897e-02,    3.01375e+01,    1.11592e-03,    3.20701e+01,    1.45660e-03,    5.42165e+00,    3.93845e-03,    5.02938e+00,    7.17163e-04,              3,       Disabled
