VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/07/2019 21:28:01.246,    1.47161e+00,    0.00000e+00,    1.89809e+04,    0.00000e+00,    4.52984e+02,    0.00000e+00,    1.50008e+00,    0.00000e+00,    4.61749e+02,    0.00000e+00,    1.40339e+02,    0.00000e+00,    2.92674e+01,    0.00000e+00,    2.86807e+01,    0.00000e+00,    5.39197e+00,    0.00000e+00,    4.98702e+00,    0.00000e+00,              3,       Disabled
  08/07/2019 21:28:03.318,    1.46682e+00,    4.98796e-03,    1.95611e+04,    2.20264e+02,    4.53024e+02,    1.51354e+00,    1.49608e+00,    5.42359e-03,    4.62063e+02,    1.43993e+00,    1.40408e+02,    6.17603e-02,    2.92695e+01,    1.08840e-03,    2.86908e+01,    5.74658e-03,    5.41151e+00,    2.66131e-02,    5.00862e+00,    6.22448e-03,              3,       Disabled
  08/07/2019 21:28:06.218,    1.46780e+00,    3.90773e-04,    2.00260e+04,    3.33096e+01,    4.52128e+02,    4.11853e+00,    1.49780e+00,    4.49670e-04,    4.61368e+02,    4.18702e+00,    1.40416e+02,    4.48001e-02,    2.92735e+01,    2.59850e-03,    2.87180e+01,    1.90720e-02,    5.40724e+00,    9.97505e-03,    4.99703e+00,    5.91366e-03,              3,       Disabled
  08/07/2019 21:28:08.024,    1.46891e+00,    1.39811e-03,    2.02407e+04,    6.66261e+01,    4.44789e+02,    2.98261e+00,    1.49926e+00,    1.52895e-03,    4.53978e+02,    3.01335e+00,    1.40374e+02,    3.48592e-02,    2.92768e+01,    7.54261e-04,    2.87423e+01,    8.03965e-03,    5.38905e+00,    3.03683e-03,    4.98898e+00,    1.29687e-03,              3,       Disabled
  08/07/2019 21:28:09.818,    1.46543e+00,    3.79734e-03,    2.05860e+04,    6.54354e+01,    4.42367e+02,    2.49761e+00,    1.49623e+00,    3.77720e-03,    4.51665e+02,    2.51993e+00,    1.40404e+02,    7.02595e-02,    2.92788e+01,    6.34863e-04,    2.87578e+01,    5.83284e-03,    5.37873e+00,    1.31288e-03,    4.98922e+00,    1.20531e-03,              3,       Disabled
  08/07/2019 21:28:11.625,    1.46639e+00,    5.82167e-03,    2.08035e+04,    4.28439e+01,    4.37828e+02,    4.64244e-01,    1.49755e+00,    5.87983e-03,    4.47130e+02,    4.93671e-01,    1.40415e+02,    1.69001e-02,    2.92809e+01,    4.89385e-04,    2.87753e+01,    3.89381e-03,    5.37923e+00,    7.31558e-03,    4.97746e+00,    6.70224e-03,              3,       Disabled
  08/07/2019 21:28:13.481,    1.45735e+00,    3.68137e-03,    2.08208e+04,    9.16752e+01,    4.33634e+02,    3.22109e+00,    1.48834e+00,    3.62031e-03,    4.42854e+02,    3.24812e+00,    1.40389e+02,    9.02394e-02,    2.92826e+01,    5.99299e-04,    2.87938e+01,    3.37062e-03,    5.37485e+00,    1.73002e-02,    4.97439e+00,    5.48126e-03,              3,       Disabled
  08/07/2019 21:28:15.531,    1.46346e+00,    8.73911e-04,    2.10445e+04,    4.60395e+01,    4.30822e+02,    7.48694e+00,    1.49492e+00,    9.63003e-04,    4.40084e+02,    7.62719e+00,    1.40373e+02,    1.78985e-02,    2.92844e+01,    7.22593e-04,    2.88083e+01,    7.23380e-03,    5.36965e+00,    6.00887e-03,    4.96968e+00,    3.45141e-03,              3,       Disabled
  08/07/2019 21:28:17.576,    1.45544e+00,    4.64467e-03,    2.10177e+04,    1.39588e+02,    4.24668e+02,    3.61535e+00,    1.48669e+00,    4.95637e-03,    4.33785e+02,    3.63111e+00,    1.40398e+02,    7.06321e-02,    2.92855e+01,    4.34355e-04,    2.88246e+01,    6.53051e-03,    5.36712e+00,    7.25506e-03,    4.97527e+00,    5.20348e-03,              3,       Disabled
  08/07/2019 21:28:19.642,    1.46127e+00,    2.61926e-04,    2.12999e+04,    6.64390e+01,    4.29224e+02,    3.00420e-01,    1.49307e+00,    3.68983e-04,    4.38566e+02,    3.36730e-01,    1.40416e+02,    1.13639e-02,    2.92867e+01,    4.61160e-04,    2.88404e+01,    4.51702e-03,    5.34977e+00,    1.03284e-02,    4.96604e+00,    9.88405e-03,              3,       Disabled
  08/07/2019 21:28:22.418,    1.45824e+00,    2.97732e-04,    2.12953e+04,    1.74429e+02,    4.25204e+02,    6.45247e-01,    1.48997e+00,    3.86617e-05,    4.34456e+02,    7.36717e-01,    1.40375e+02,    8.85977e-03,    2.92893e+01,    2.61596e-04,    2.88761e+01,    4.90336e-03,    5.36516e+00,    4.39568e-03,    4.97142e+00,    3.18087e-03,              3,       Disabled
