VC:904M BD:May 23 2013 SN:LGR-13-0147
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  08/06/2019 11:50:49.919,    1.41895e+00,    7.01541e-03,    2.29522e+04,    1.73462e+02,    4.18568e+02,    1.13349e+00,    1.45228e+00,    7.43805e-03,    4.28400e+02,    1.08406e+00,    1.40294e+02,    6.34017e-02,    3.71325e+01,    8.29631e-04,    3.96518e+01,    1.00647e-03,    5.33166e+00,    1.78568e-02,    4.87427e+00,    4.18236e-03,              3,       Disabled
  08/06/2019 11:50:51.986,    1.42054e+00,    3.83555e-03,    2.32677e+04,    6.11545e+01,    4.17592e+02,    2.91983e+00,    1.45438e+00,    4.01798e-03,    4.27540e+02,    2.96262e+00,    1.40369e+02,    1.15663e-02,    3.71346e+01,    8.72214e-04,    3.96536e+01,    7.12001e-04,    5.32878e+00,    7.44088e-04,    4.88421e+00,    7.65065e-03,              3,       Disabled
  08/06/2019 11:50:54.050,    1.42040e+00,    2.51084e-03,    2.31847e+04,    1.17849e+01,    4.18501e+02,    9.94061e-01,    1.45411e+00,    2.58798e-03,    4.28434e+02,    1.02282e+00,    1.40304e+02,    1.07234e-02,    3.71370e+01,    8.86487e-04,    3.96565e+01,    2.04412e-03,    5.32975e+00,    3.80152e-04,    4.88238e+00,    1.92693e-03,              3,       Disabled
  08/06/2019 11:50:57.006,    1.41890e+00,    1.58683e-03,    2.31835e+04,    1.53370e+01,    4.18655e+02,    4.25781e-01,    1.45258e+00,    1.64730e-03,    4.28591e+02,    4.42616e-01,    1.40346e+02,    5.59485e-02,    3.71403e+01,    2.57360e-03,    3.96596e+01,    3.56815e-03,    5.33872e+00,    2.70064e-03,    4.88929e+00,    3.48784e-03,              3,       Disabled
  08/06/2019 11:50:58.806,    1.41911e+00,    2.87811e-03,    2.32081e+04,    6.52003e+01,    4.17407e+02,    2.01631e-01,    1.45283e+00,    2.84952e-03,    4.27325e+02,    1.77898e-01,    1.40356e+02,    2.32730e-02,    3.71433e+01,    6.81589e-04,    3.96582e+01,    1.45828e-04,    5.33444e+00,    1.23262e-02,    4.88442e+00,    3.89530e-03,              3,       Disabled
  08/06/2019 11:51:00.606,    1.42275e+00,    7.48372e-03,    2.32590e+04,    1.67023e+02,    4.21022e+02,    1.67387e-01,    1.45663e+00,    7.91102e-03,    4.31048e+02,    2.45082e-01,    1.40310e+02,    3.98749e-02,    3.71452e+01,    5.90528e-04,    3.96617e+01,    1.12223e-03,    5.34118e+00,    1.31033e-02,    4.88153e+00,    3.88051e-03,              3,       Disabled
  08/06/2019 11:51:02.406,    1.42129e+00,    2.22605e-03,    2.31093e+04,    1.73484e+01,    4.20781e+02,    2.57661e+00,    1.45491e+00,    2.25287e-03,    4.30735e+02,    2.64521e+00,    1.40296e+02,    2.42786e-02,    3.71471e+01,    9.27142e-04,    3.96651e+01,    2.71117e-03,    5.34369e+00,    1.27777e-02,    4.89042e+00,    7.33510e-03,              3,       Disabled
  08/06/2019 11:51:04.261,    1.42312e+00,    3.24118e-04,    2.32434e+04,    1.23938e+02,    4.21624e+02,    2.36267e+00,    1.45699e+00,    5.16703e-04,    4.31658e+02,    2.47366e+00,    1.40370e+02,    9.95602e-03,    3.71494e+01,    7.33684e-04,    3.96686e+01,    3.31836e-04,    5.34030e+00,    8.85141e-03,    4.89824e+00,    2.16488e-04,              3,       Disabled
  08/06/2019 11:51:06.307,    1.42419e+00,    4.19646e-04,    2.33110e+04,    2.92415e+02,    4.22584e+02,    5.19849e-01,    1.45818e+00,    6.90815e-06,    4.32670e+02,    4.02717e-01,    1.40295e+02,    2.50556e-02,    3.71514e+01,    8.51292e-04,    3.96716e+01,    3.43778e-03,    5.33683e+00,    6.03100e-04,    4.88597e+00,    7.18492e-04,              3,       Disabled
  08/06/2019 11:51:08.359,    1.42253e+00,    5.57180e-03,    2.31121e+04,    7.50919e+01,    4.19303e+02,    1.25483e+00,    1.45618e+00,    5.59169e-03,    4.29223e+02,    1.31751e+00,    1.40350e+02,    4.73526e-02,    3.71532e+01,    7.75131e-04,    3.96740e+01,    5.01267e-04,    5.34071e+00,    1.20849e-02,    4.89358e+00,    2.28413e-03,              3,       Disabled
  08/06/2019 11:51:10.412,    1.42024e+00,    7.01604e-03,    2.32501e+04,    5.06812e+01,    4.18869e+02,    1.12489e+00,    1.45405e+00,    7.10760e-03,    4.28839e+02,    1.12941e+00,    1.40319e+02,    7.36033e-02,    3.71551e+01,    5.90052e-04,    3.96779e+01,    8.72440e-04,    5.34917e+00,    9.17493e-03,    4.89863e+00,    1.66842e-03,              3,       Disabled
  08/06/2019 11:51:13.206,    1.42356e+00,    1.79668e-03,    2.29909e+04,    6.34880e+01,    4.16734e+02,    8.12175e-01,    1.45706e+00,    1.93364e-03,    4.26541e+02,    8.59005e-01,    1.40316e+02,    3.87773e-02,    3.71590e+01,    3.29416e-04,    3.96825e+01,    2.07756e-03,    5.33910e+00,    8.15565e-03,    4.89821e+00,    2.24855e-03,              3,       Disabled
  08/06/2019 11:51:15.006,    1.42183e+00,    5.75426e-03,    2.32212e+04,    1.05395e+02,    4.17131e+02,    1.64987e+00,    1.45563e+00,    6.04812e-03,    4.27048e+02,    1.64301e+00,    1.40288e+02,    3.66655e-02,    3.71607e+01,    6.77732e-04,    3.96830e+01,    1.05648e-04,    5.33994e+00,    8.63026e-03,    4.89471e+00,    5.63176e-03,              3,       Disabled
  08/06/2019 11:51:16.806,    1.42479e+00,    8.27429e-04,    2.31918e+04,    3.04845e+02,    4.17236e+02,    3.97125e-01,    1.45862e+00,    1.30229e-03,    4.27142e+02,    2.73250e-01,    1.40313e+02,    3.23356e-02,    3.71624e+01,    8.36406e-04,    3.96803e+01,    7.13687e-05,    5.34373e+00,    1.15595e-02,    4.89259e+00,    1.60595e-03,              3,       Disabled
  08/06/2019 11:51:18.610,    1.42078e+00,    1.65034e-03,    2.29219e+04,    5.84789e+01,    4.17226e+02,    1.22601e+00,    1.45412e+00,    1.77609e-03,    4.27014e+02,    1.28032e+00,    1.40360e+02,    2.51783e-02,    3.71645e+01,    8.23897e-04,    3.96820e+01,    7.39256e-04,    5.35568e+00,    9.41049e-03,    4.90485e+00,    5.44985e-03,              3,       Disabled
  08/06/2019 11:51:20.629,    1.42277e+00,    2.67642e-03,    2.30640e+04,    1.31076e+02,    4.16287e+02,    4.73117e+00,    1.45636e+00,    2.54421e-03,    4.26115e+02,    4.90004e+00,    1.40301e+02,    4.32245e-02,    3.71662e+01,    7.72411e-04,    3.96825e+01,    1.71875e-03,    5.34604e+00,    8.75547e-03,    4.90980e+00,    7.56614e-03,              3,       Disabled
  08/06/2019 11:51:22.675,    1.41832e+00,    6.02328e-04,    2.30563e+04,    9.03352e+01,    4.16455e+02,    2.42563e+00,    1.45179e+00,    4.82301e-04,    4.26284e+02,    2.52230e+00,    1.40359e+02,    1.04913e-02,    3.71679e+01,    6.74139e-04,    3.96842e+01,    1.63249e-04,    5.36046e+00,    2.60084e-03,    4.89970e+00,    7.29432e-03,              3,       Disabled
  08/06/2019 11:51:24.727,    1.42081e+00,    3.12534e-03,    2.32709e+04,    4.88018e+01,    4.15690e+02,    3.50045e+00,    1.45466e+00,    3.12712e-03,    4.25594e+02,    3.60511e+00,    1.40308e+02,    2.95629e-02,    3.71697e+01,    9.07568e-04,    3.96871e+01,    2.09498e-03,    5.35601e+00,    8.38712e-04,    4.91168e+00,    6.61508e-03,              3,       Disabled
  08/06/2019 11:51:27.606,    1.41905e+00,    5.61468e-04,    2.30989e+04,    1.72410e+02,    4.15563e+02,    9.89198e-01,    1.45260e+00,    8.31109e-04,    4.25389e+02,    1.08766e+00,    1.40376e+02,    1.02793e-02,    3.71724e+01,    2.06421e-03,    3.96882e+01,    1.34645e-03,    5.36160e+00,    3.60072e-03,    4.90897e+00,    7.77739e-03,              3,       Disabled
  08/06/2019 11:51:29.407,    1.42558e+00,    5.24737e-05,    2.30606e+04,    2.40229e+01,    4.14393e+02,    7.82978e-01,    1.45923e+00,    8.95947e-05,    4.24175e+02,    7.91030e-01,    1.40309e+02,    1.81369e-02,    3.71748e+01,    7.51002e-04,    3.96870e+01,    1.92499e-03,    5.35228e+00,    4.11388e-03,    4.90068e+00,    1.02112e-02,              3,       Disabled
  08/06/2019 11:51:31.206,    1.42063e+00,    3.54290e-04,    2.29579e+04,    2.15928e+02,    4.15431e+02,    3.37496e+00,    1.45401e+00,    6.83953e-04,    4.25193e+02,    3.54823e+00,    1.40370e+02,    5.10596e-03,    3.71764e+01,    6.03304e-04,    3.96887e+01,    1.38242e-04,    5.36053e+00,    4.98957e-03,    4.90618e+00,    4.23852e-03,              3,       Disabled
  08/06/2019 11:51:33.005,    1.42200e+00,    8.82424e-04,    2.31259e+04,    1.28500e+02,    4.16607e+02,    1.38831e+00,    1.45566e+00,    7.11834e-04,    4.26470e+02,    1.47728e+00,    1.40306e+02,    3.55661e-02,    3.71783e+01,    7.13710e-04,    3.96915e+01,    2.06126e-03,    5.35653e+00,    1.03577e-02,    4.89880e+00,    6.44909e-03,              3,       Disabled
  08/06/2019 11:51:34.867,    1.41914e+00,    3.93912e-03,    2.30651e+04,    2.83540e+01,    4.14798e+02,    6.08572e-01,    1.45265e+00,    4.07429e-03,    4.24592e+02,    6.10617e-01,    1.40374e+02,    1.56006e-02,    3.71801e+01,    4.81254e-04,    3.96928e+01,    3.35489e-04,    5.35741e+00,    2.32243e-03,    4.90245e+00,    2.98541e-03,              3,       Disabled
  08/06/2019 11:51:36.911,    1.42183e+00,    1.27684e-04,    2.30752e+04,    2.08097e+02,    4.14957e+02,    4.89843e-01,    1.45541e+00,    4.40719e-04,    4.24759e+02,    5.91891e-01,    1.40297e+02,    4.36053e-03,    3.71816e+01,    7.59766e-04,    3.96923e+01,    8.58391e-04,    5.35910e+00,    3.44549e-03,    4.90611e+00,    1.90870e-03,              3,       Disabled
  08/06/2019 11:51:38.956,    1.41939e+00,    3.66960e-03,    2.30062e+04,    9.04563e+01,    4.14352e+02,    2.97863e+00,    1.45282e+00,    3.62150e-03,    4.24109e+02,    3.08804e+00,    1.40369e+02,    3.92648e-02,    3.71831e+01,    5.55214e-04,    3.96902e+01,    7.12282e-04,    5.35907e+00,    4.57439e-04,    4.90195e+00,    2.86914e-03,              3,       Disabled
  08/06/2019 11:51:41.009,    1.42407e+00,    4.00804e-03,    2.30761e+04,    9.19136e+01,    4.16664e+02,    1.39060e+00,    1.45771e+00,    4.23987e-03,    4.26506e+02,    1.46358e+00,    1.40309e+02,    5.30591e-02,    3.71848e+01,    5.11560e-04,    3.96940e+01,    1.13544e-03,    5.35579e+00,    4.31228e-03,    4.90889e+00,    2.41902e-03,              3,       Disabled
  08/06/2019 11:51:43.805,    1.42346e+00,    1.21826e-03,    2.30942e+04,    2.69039e+02,    4.14316e+02,    1.48134e+00,    1.45711e+00,    8.45769e-04,    4.24111e+02,    1.63316e+00,    1.40349e+02,    3.59317e-02,    3.71880e+01,    2.24489e-04,    3.96990e+01,    2.20119e-03,    5.35523e+00,    7.47522e-03,    4.90553e+00,    3.12896e-03,              3,       Disabled
  08/06/2019 11:51:45.605,    1.42147e+00,    6.01013e-03,    2.29055e+04,    4.20943e+01,    4.18999e+02,    5.58723e-01,    1.45479e+00,    6.21370e-03,    4.28821e+02,    5.90294e-01,    1.40322e+02,    2.26919e-02,    3.71893e+01,    6.43089e-04,    3.97000e+01,    1.42344e-03,    5.35559e+00,    1.72461e-03,    4.89380e+00,    6.56261e-03,              3,       Disabled
  08/06/2019 11:51:47.405,    1.42212e+00,    3.24036e-03,    2.27894e+04,    4.20840e+01,    4.14595e+02,    1.10684e+00,    1.45528e+00,    3.25325e-03,    4.24264e+02,    1.15093e+00,    1.40337e+02,    1.43657e-02,    3.71908e+01,    5.02742e-04,    3.97002e+01,    2.37708e-04,    5.36018e+00,    5.74518e-03,    4.91203e+00,    7.28698e-03,              3,       Disabled
  08/06/2019 11:51:49.210,    1.42524e+00,    2.84916e-03,    2.29979e+04,    7.39565e+01,    4.14249e+02,    8.32600e-01,    1.45879e+00,    3.02666e-03,    4.24000e+02,    8.20103e-01,    1.40310e+02,    3.95631e-02,    3.71927e+01,    7.65760e-04,    3.97004e+01,    1.53724e-03,    5.36020e+00,    8.79099e-03,    4.90845e+00,    1.34820e-03,              3,       Disabled
  08/06/2019 11:51:51.208,    1.42598e+00,    1.28025e-03,    2.30525e+04,    1.99478e+02,    4.16615e+02,    1.71552e+00,    1.45962e+00,    1.01242e-03,    4.26445e+02,    1.66893e+00,    1.40348e+02,    5.02268e-02,    3.71941e+01,    6.70932e-04,    3.96949e+01,    1.56618e-03,    5.35624e+00,    1.84017e-04,    4.90691e+00,    6.27261e-03,              3,       Disabled
  08/06/2019 11:51:53.260,    1.42865e+00,    2.87983e-04,    2.31616e+04,    2.32941e+00,    4.14572e+02,    1.03573e+00,    1.46253e+00,    2.91324e-04,    4.24402e+02,    1.05927e+00,    1.40333e+02,    4.58832e-02,    3.71957e+01,    4.56663e-04,    3.96963e+01,    1.49818e-03,    5.35653e+00,    6.49004e-03,    4.90980e+00,    1.63051e-02,              3,       Disabled
  08/06/2019 11:51:55.320,    1.42390e+00,    2.65576e-03,    2.28732e+04,    1.69654e+02,    4.15340e+02,    2.09650e+00,    1.45724e+00,    2.97094e-03,    4.25063e+02,    2.21938e+00,    1.40308e+02,    6.50408e-02,    3.71972e+01,    6.35691e-04,    3.96954e+01,    1.15061e-03,    5.36291e+00,    2.98344e-03,    4.90639e+00,    3.17476e-03,              3,       Disabled
  08/06/2019 11:51:58.206,    1.42606e+00,    1.11882e-03,    2.29563e+04,    2.24782e+01,    4.13801e+02,    4.16745e+00,    1.45957e+00,    1.11152e-03,    4.23523e+02,    4.27511e+00,    1.40304e+02,    3.69251e-02,    3.72003e+01,    1.62623e-03,    3.96985e+01,    1.97051e-03,    5.35927e+00,    3.06548e-03,    4.90643e+00,    9.37031e-03,              3,       Disabled
  08/06/2019 11:52:00.005,    1.42371e+00,    2.56225e-03,    2.29396e+04,    1.92983e+02,    4.15936e+02,    2.12156e+00,    1.45714e+00,    2.33460e-03,    4.25702e+02,    2.25546e+00,    1.40361e+02,    2.43864e-02,    3.72021e+01,    2.67096e-04,    3.96929e+01,    8.33384e-04,    5.35961e+00,    3.50330e-03,    4.90067e+00,    4.18673e-03,              3,       Disabled
  08/06/2019 11:52:01.805,    1.42760e+00,    2.38895e-03,    2.29710e+04,    1.96457e+02,    4.16367e+02,    9.84304e-01,    1.46116e+00,    2.73892e-03,    4.26156e+02,    1.09314e+00,    1.40298e+02,    6.52670e-02,    3.72034e+01,    5.54523e-04,    3.96965e+01,    1.06828e-03,    5.35435e+00,    4.36116e-03,    4.90203e+00,    4.03946e-04,              3,       Disabled
  08/06/2019 11:52:03.605,    1.43546e+00,    4.34095e-04,    2.28815e+04,    1.06464e+02,    4.18825e+02,    1.89466e-01,    1.46908e+00,    6.04327e-04,    4.28633e+02,    1.47200e-01,    1.40318e+02,    4.72338e-02,    3.72047e+01,    5.54109e-04,    3.97007e+01,    1.13628e-03,    5.35488e+00,    5.75237e-03,    4.89325e+00,    1.01165e-03,              3,       Disabled
  08/06/2019 11:52:05.462,    1.43695e+00,    1.50368e-04,    2.28703e+04,    1.16536e+02,    4.15767e+02,    5.44504e-01,    1.47058e+00,    2.14993e-05,    4.25498e+02,    6.07995e-01,    1.40358e+02,    2.54617e-02,    3.72063e+01,    5.39152e-04,    3.97042e+01,    1.49368e-03,    5.34286e+00,    1.07063e-02,    4.90728e+00,    3.82018e-03,              3,       Disabled
  08/06/2019 11:52:07.514,    1.43792e+00,    6.55193e-03,    2.29514e+04,    2.76579e+01,    4.18583e+02,    1.37577e+00,    1.47170e+00,    6.74750e-03,    4.28416e+02,    1.39596e+00,    1.40307e+02,    1.35285e-02,    3.72079e+01,    7.63545e-04,    3.97041e+01,    2.61451e-03,    5.34649e+00,    1.08970e-02,    4.90315e+00,    6.67965e-03,              3,       Disabled
  08/06/2019 11:52:09.567,    1.43808e+00,    3.13356e-03,    2.29456e+04,    9.64999e+01,    4.18413e+02,    2.00847e+00,    1.47186e+00,    3.35252e-03,    4.28239e+02,    2.09793e+00,    1.40363e+02,    4.59005e-03,    3.72092e+01,    4.51538e-04,    3.97049e+01,    2.54005e-04,    5.34822e+00,    5.63407e-03,    4.90343e+00,    4.25502e-03,              3,       Disabled
  08/06/2019 11:52:11.619,    1.43608e+00,    1.31119e-03,    2.28550e+04,    2.61885e+01,    4.18078e+02,    1.60693e+00,    1.46967e+00,    1.30247e-03,    4.27857e+02,    1.65598e+00,    1.40293e+02,    1.63553e-02,    3.72108e+01,    7.07371e-04,    3.97075e+01,    2.23154e-03,    5.34638e+00,    7.19470e-03,    4.90173e+00,    9.20325e-03,              3,       Disabled
  08/06/2019 11:52:14.407,    1.43393e+00,    3.28096e-03,    2.27126e+04,    6.46825e+01,    4.21112e+02,    1.17014e+00,    1.46726e+00,    3.45432e-03,    4.30899e+02,    1.16882e+00,    1.40312e+02,    7.60932e-02,    3.72138e+01,    2.38727e-04,    3.97131e+01,    2.64570e-03,    5.34743e+00,    9.72325e-03,    4.90349e+00,    6.61316e-03,              3,       Disabled
  08/06/2019 11:52:16.205,    1.43122e+00,    1.07566e-03,    2.27032e+04,    1.86358e+01,    4.19247e+02,    2.62049e+00,    1.46446e+00,    1.12857e-03,    4.28986e+02,    2.68954e+00,    1.40333e+02,    5.34237e-02,    3.72151e+01,    5.60967e-04,    3.97119e+01,    1.45744e-03,    5.34010e+00,    1.74760e-03,    4.89599e+00,    1.07796e-03,              3,       Disabled
  08/06/2019 11:52:18.005,    1.43726e+00,    2.34930e-03,    2.29863e+04,    2.15491e+02,    4.20164e+02,    2.82244e+00,    1.47107e+00,    2.72903e-03,    4.30049e+02,    2.79399e+00,    1.40342e+02,    6.46821e-02,    3.72166e+01,    4.44666e-04,    3.97154e+01,    1.22619e-03,    5.33438e+00,    3.94024e-03,    4.89273e+00,    4.49733e-03,              3,       Disabled
  08/06/2019 11:52:19.810,    1.43650e+00,    1.35180e-04,    2.27553e+04,    9.35646e+00,    4.21305e+02,    6.33403e-01,    1.46995e+00,    1.24254e-04,    4.31115e+02,    6.52279e-01,    1.40313e+02,    5.04328e-02,    3.72181e+01,    7.60760e-04,    3.97213e+01,    4.13713e-03,    5.34367e+00,    3.45580e-03,    4.89552e+00,    4.78770e-03,              3,       Disabled
  08/06/2019 11:52:21.831,    1.43106e+00,    3.93982e-03,    2.26325e+04,    9.97216e+00,    4.18275e+02,    7.57784e-02,    1.46420e+00,    4.04599e-03,    4.27961e+02,    8.18997e-02,    1.40335e+02,    3.04209e-04,    3.72195e+01,    4.63295e-04,    3.97217e+01,    1.08711e-03,    5.35244e+00,    3.48428e-03,    4.89621e+00,    4.79753e-03,              3,       Disabled
  08/06/2019 11:52:23.882,    1.43157e+00,    4.07268e-03,    2.25981e+04,    3.16522e+00,    4.19043e+02,    1.39142e+00,    1.46467e+00,    4.17158e-03,    4.28732e+02,    1.42220e+00,    1.40312e+02,    1.93182e-02,    3.72210e+01,    5.75305e-04,    3.97202e+01,    3.98147e-04,    5.33565e+00,    9.34275e-04,    4.90169e+00,    1.64775e-04,              3,       Disabled
  08/06/2019 11:52:25.947,    1.43337e+00,    1.39207e-03,    2.25344e+04,    8.30393e+01,    4.18924e+02,    1.47995e+00,    1.46642e+00,    1.54874e-03,    4.28582e+02,    1.47766e+00,    1.40333e+02,    5.28452e-02,    3.72224e+01,    4.22876e-04,    3.97160e+01,    4.30179e-04,    5.33242e+00,    3.42077e-05,    4.89104e+00,    1.60951e-02,              3,       Disabled
  08/06/2019 11:52:28.808,    1.42934e+00,    3.46951e-03,    2.24992e+04,    1.26437e+02,    4.19482e+02,    1.21688e+00,    1.46224e+00,    3.36023e-03,    4.29137e+02,    1.30040e+00,    1.40277e+02,    4.55042e-03,    3.72249e+01,    1.63656e-03,    3.97211e+01,    2.70667e-03,    5.34117e+00,    2.87650e-03,    4.88952e+00,    2.44409e-03,              3,       Disabled
  08/06/2019 11:52:30.606,    1.42832e+00,    6.04311e-03,    2.26221e+04,    8.54894e+01,    4.17078e+02,    5.99863e-01,    1.46138e+00,    6.05515e-03,    4.26732e+02,    6.51073e-01,    1.40342e+02,    2.31307e-02,    3.72270e+01,    5.36223e-04,    3.97190e+01,    1.18573e-03,    5.33572e+00,    1.17328e-02,    4.89884e+00,    4.96155e-03,              3,       Disabled
  08/06/2019 11:52:32.405,    1.42759e+00,    5.08114e-03,    2.25443e+04,    3.41210e+01,    4.16927e+02,    8.52947e-01,    1.46052e+00,    5.14735e-03,    4.26543e+02,    8.57730e-01,    1.40295e+02,    5.46840e-03,    3.72284e+01,    3.51744e-04,    3.97206e+01,    1.43243e-03,    5.34671e+00,    2.03948e-03,    4.89409e+00,    3.91708e-03,              3,       Disabled
  08/06/2019 11:52:34.217,    1.42700e+00,    5.89800e-03,    2.25246e+04,    3.41315e+02,    4.16041e+02,    2.33089e+00,    1.45989e+00,    6.54368e-03,    4.25628e+02,    2.23598e+00,    1.40363e+02,    3.34118e-02,    3.72296e+01,    6.25381e-04,    3.97213e+01,    1.16185e-03,    5.33124e+00,    8.79900e-04,    4.89841e+00,    8.61065e-03,              3,       Disabled
